163
163	1000	7.50	139.00	W	W	1
163	1001	17.00	129.50	S	S	1
163	1002	22.50	124.00	W	N	0
163	1003	26.50	120.00	W	S	2
163	1004	29.00	117.50	S	E	2
163	1005	41.50	105.00	W	W	1
163	1006	58.00	88.50	N	N	1
163	1007	68.50	78.00	N	W	2
163	1008	72.50	74.00	S	E	2
163	1009	77.00	69.50	S	W	0
163	1010	92.00	54.50	E	S	0
163	1011	113.50	33.00	W	N	0
163	1012	116.00	30.50	S	E	2
163	1013	125.50	21.00	E	E	1
